,graphid,sketch,anomaly,anom_count
417,373,"[1029, 810, 465, 309, 198, 198, 198, 198, 198, 198, 264, 198, 198, 145, 123, 0, 0, 121, 12, 153, 106, 122, 0, 113, 0, 7, 0, 0, 10, 118, 117, 33, 32, 0, 0, 42, 69, 57, 74, 62, 52, 0, 0, 55, 42, 0, 46, 64, 115, 0, 0, 0, 136, 0, 0, 0, 65, 47, 0, 0, 47, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 25, 562, 0, 0, 0, 0, 35, 45, 0, 32, 0, 0, 29, 0, 31, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 4, 0, 6, 6, 395, 0, 0, 0, 23, 10, 0, 10, 0, 0, 0, 0, 0, 0, 24, 2, 7, 26, 55]",0,1
418,412,"[848, 740, 315, 256, 198, 198, 198, 198, 198, 198, 201, 198, 198, 0, 134, 198, 198, 104, 0, 79, 69, 102, 0, 70, 0, 18, 194, 0, 207, 72, 69, 0, 0, 0, 0, 146, 60, 68, 57, 72, 31, 0, 0, 23, 22, 0, 17, 49, 38, 0, 0, 0, 0, 0, 0, 0, 13, 50, 0, 0, 252, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 166, 0, 0, 0, 1, 34, 430, 8, 0, 0, 2, 0, 24, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 0, 0, 0, 0, 0, 0, 28, 0, 52, 40, 0, 0, 0, 0, 18, 6, 0, 16, 0, 0, 0, 0, 66, 289, 21, 2, 4, 18, 0]",0,0
419,40,"[701, 568, 363, 285, 198, 198, 198, 198, 198, 198, 224, 0, 0, 283, 109, 0, 0, 128, 0, 67, 89, 78, 0, 100, 0, 16, 0, 0, 37, 49, 53, 119, 157, 0, 0, 0, 72, 59, 62, 65, 37, 0, 0, 41, 27, 113, 32, 43, 48, 0, 0, 198, 29, 0, 198, 0, 48, 44, 0, 0, 0, 109, 0, 0, 426, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 43, 35, 0, 32, 0, 0, 34, 0, 24, 0, 0, 0, 295, 0, 61, 68, 45, 0, 198, 198, 0, 0, 0, 0, 0, 0, 198, 13, 198, 0, 14, 0, 0, 0, 0, 27, 8, 0, 31, 0, 0, 0, 40, 3, 0, 23, 3, 8, 19, 8]",0,24
420,131,"[1154, 978, 351, 263, 198, 198, 198, 272, 198, 224, 241, 0, 0, 29, 121, 0, 0, 110, 0, 89, 79, 21, 0, 71, 0, 90, 78, 0, 129, 79, 78, 0, 1, 70, 0, 77, 44, 58, 41, 62, 48, 0, 0, 30, 34, 0, 20, 53, 22, 198, 198, 0, 33, 0, 0, 381, 24, 50, 0, 0, 0, 10, 0, 33, 0, 28, 0, 0, 0, 0, 0, 522, 30, 0, 0, 1, 0, 0, 33, 21, 0, 22, 244, 0, 39, 0, 29, 21, 456, 0, 0, 0, 0, 2, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 20, 40, 0, 0, 0, 0, 27, 8, 0, 16, 0, 0, 0, 0, 32, 0, 13, 1, 5, 15, 6]",0,16
421,475,"[0, 0, 425, 326, 198, 198, 198, 198, 198, 198, 180, 198, 198, 0, 117, 198, 198, 113, 0, 0, 89, 7, 0, 100, 0, 136, 0, 0, 33, 0, 0, 0, 0, 223, 0, 0, 59, 67, 46, 67, 0, 0, 0, 0, 22, 107, 22, 0, 39, 0, 0, 0, 28, 0, 0, 559, 44, 46, 0, 0, 241, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 193, 0, 0, 0, 0, 23, 0, 34, 381, 0, 0, 609, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 0, 0, 56, 0, 0, 0, 0, 0, 0, 14, 0, 0, 9, 0, 0, 0, 0, 32, 7, 0, 17, 0, 0, 529, 28, 3, 0, 28, 1, 2, 22, 0]",0,72
422,8,"[688, 388, 292, 179, 198, 198, 198, 198, 198, 198, 224, 0, 0, 56, 117, 0, 0, 119, 751, 79, 63, 18, 203, 63, 0, 149, 25, 631, 19, 52, 44, 0, 7, 106, 0, 49, 29, 65, 31, 72, 57, 533, 0, 66, 69, 15, 73, 61, 31, 0, 0, 0, 0, 0, 0, 0, 34, 27, 0, 0, 0, 20, 0, 0, 0, 15, 116, 126, 0, 347, 0, 0, 34, 0, 0, 0, 0, 0, 23, 8, 0, 18, 0, 0, 21, 0, 40, 2, 0, 0, 0, 34, 1, 1, 0, 54, 198, 198, 0, 0, 44, 0, 29, 33, 0, 12, 0, 21, 13, 0, 0, 0, 0, 0, 19, 0, 15, 0, 0, 0, 2, 0, 0, 9, 20, 22, 5, 0]",0,0
423,176,"[1137, 888, 289, 184, 198, 198, 198, 228, 198, 199, 273, 198, 198, 45, 116, 198, 198, 125, 20, 53, 63, 77, 0, 56, 687, 14, 103, 0, 92, 46, 43, 76, 3, 0, 603, 21, 30, 49, 28, 51, 109, 0, 308, 99, 68, 0, 59, 33, 33, 0, 0, 0, 65, 0, 0, 0, 14, 35, 0, 0, 0, 18, 0, 46, 0, 0, 0, 0, 0, 0, 206, 0, 29, 0, 0, 0, 0, 0, 26, 6, 0, 14, 0, 0, 34, 0, 15, 43, 0, 0, 0, 0, 1, 1, 18, 0, 0, 0, 0, 0, 54, 0, 31, 49, 0, 23, 0, 1, 18, 0, 83, 0, 0, 17, 19, 214, 26, 20, 0, 0, 0, 23, 0, 10, 32, 18, 8, 10]",0,18
424,355,"[1146, 834, 370, 241, 198, 198, 198, 198, 198, 198, 195, 198, 198, 231, 102, 0, 0, 131, 0, 104, 70, 16, 30, 77, 0, 77, 23, 0, 34, 60, 74, 76, 135, 0, 0, 70, 32, 65, 40, 65, 110, 0, 0, 98, 71, 0, 70, 41, 24, 0, 0, 0, 15, 0, 0, 0, 40, 42, 0, 0, 0, 116, 0, 39, 0, 0, 35, 32, 0, 0, 0, 0, 36, 0, 0, 0, 330, 0, 27, 7, 0, 23, 0, 0, 31, 0, 13, 3, 0, 0, 0, 0, 66, 65, 22, 0, 0, 0, 0, 0, 71, 0, 51, 58, 0, 10, 0, 20, 15, 0, 0, 231, 0, 24, 30, 0, 11, 0, 0, 0, 0, 3, 0, 7, 33, 19, 9, 0]",0,0
425,50,"[0, 0, 381, 271, 198, 198, 198, 198, 198, 198, 310, 0, 0, 134, 94, 198, 198, 194, 334, 51, 79, 203, 91, 91, 0, 17, 111, 186, 53, 0, 0, 0, 38, 50, 0, 33, 66, 55, 62, 53, 0, 0, 0, 0, 42, 102, 51, 100, 48, 198, 198, 0, 0, 0, 0, 0, 56, 62, 0, 0, 0, 61, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 21, 0, 0, 1, 0, 0, 0, 38, 720, 37, 0, 0, 0, 0, 32, 31, 0, 0, 0, 41, 12, 12, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 198, 14, 198, 4, 25, 0, 0, 0, 0, 36, 22, 0, 41, 0, 0, 0, 25, 4, 453, 32, 13, 26, 16, 0]",0,11
426,258,"[732, 496, 292, 188, 198, 198, 198, 198, 198, 198, 228, 198, 198, 162, 103, 198, 198, 135, 463, 82, 62, 18, 67, 53, 0, 102, 0, 235, 17, 55, 49, 50, 23, 151, 0, 0, 39, 59, 35, 55, 75, 0, 0, 74, 76, 0, 64, 57, 40, 0, 0, 0, 177, 0, 0, 0, 39, 17, 0, 0, 0, 80, 0, 25, 0, 0, 44, 39, 0, 0, 0, 0, 28, 0, 0, 0, 0, 410, 19, 14, 0, 16, 0, 0, 21, 0, 29, 0, 0, 0, 0, 5, 18, 18, 11, 54, 0, 0, 0, 0, 34, 0, 22, 37, 0, 8, 0, 0, 6, 0, 0, 0, 0, 17, 15, 0, 13, 0, 266, 0, 0, 0, 0, 6, 27, 15, 5, 75]",0,41
427,35,"[1102, 902, 306, 227, 198, 198, 198, 198, 198, 198, 196, 0, 0, 285, 101, 0, 0, 128, 0, 125, 74, 14, 0, 81, 0, 53, 130, 0, 42, 103, 106, 45, 166, 0, 0, 173, 58, 67, 51, 67, 47, 0, 0, 45, 26, 0, 32, 36, 42, 0, 0, 0, 0, 0, 0, 0, 41, 35, 0, 0, 0, 106, 0, 0, 0, 0, 0, 0, 260, 0, 0, 0, 35, 0, 0, 0, 0, 0, 49, 35, 0, 30, 0, 0, 39, 0, 19, 47, 0, 0, 0, 0, 68, 61, 4, 0, 198, 198, 0, 0, 0, 161, 0, 0, 0, 17, 0, 76, 20, 0, 0, 0, 0, 15, 15, 0, 9, 0, 0, 0, 0, 2, 0, 19, 6, 14, 14, 0]",0,0
428,144,"[871, 705, 241, 161, 198, 198, 198, 198, 198, 198, 218, 0, 0, 279, 116, 0, 0, 111, 0, 98, 68, 158, 0, 70, 0, 17, 0, 0, 19, 82, 81, 160, 123, 0, 0, 0, 53, 70, 46, 72, 43, 0, 0, 42, 31, 0, 29, 46, 38, 198, 198, 198, 133, 0, 198, 0, 47, 30, 0, 0, 0, 132, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 36, 27, 0, 32, 0, 0, 31, 0, 20, 0, 0, 0, 0, 0, 67, 72, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 3, 0, 0, 0, 0, 0, 12, 0, 15, 0, 0, 0, 0, 2, 0, 20, 5, 14, 13, 42]",0,0
429,431,"[1024, 618, 227, 143, 198, 198, 198, 246, 198, 210, 29, 198, 198, 0, 18, 0, 0, 7, 0, 37, 49, 89, 375, 43, 0, 10, 95, 0, 99, 22, 17, 91, 0, 0, 0, 0, 31, 1, 39, 2, 63, 0, 0, 76, 48, 142, 48, 46, 38, 0, 0, 0, 0, 0, 0, 0, 26, 68, 0, 0, 213, 0, 0, 45, 0, 0, 236, 248, 341, 0, 0, 0, 1, 0, 152, 0, 0, 0, 34, 7, 0, 15, 0, 0, 22, 0, 22, 23, 0, 0, 0, 101, 0, 0, 20, 0, 0, 0, 84, 69, 49, 233, 30, 28, 0, 22, 0, 0, 16, 0, 0, 0, 0, 22, 17, 0, 11, 0, 0, 0, 50, 20, 0, 8, 22, 15, 17, 0]",0,0
430,472,"[759, 388, 248, 155, 198, 198, 198, 198, 198, 198, 266, 198, 198, 0, 112, 198, 198, 143, 0, 52, 50, 76, 78, 60, 0, 12, 0, 0, 70, 25, 26, 113, 0, 0, 0, 14, 33, 65, 31, 61, 45, 0, 0, 51, 54, 35, 60, 0, 21, 0, 0, 0, 0, 0, 0, 0, 33, 26, 328, 0, 195, 0, 0, 25, 0, 0, 36, 45, 0, 0, 0, 0, 24, 0, 128, 0, 0, 0, 12, 7, 0, 13, 0, 209, 10, 455, 0, 0, 0, 0, 0, 4, 0, 0, 61, 0, 0, 0, 102, 0, 34, 0, 30, 27, 0, 14, 0, 0, 27, 0, 0, 0, 0, 0, 20, 0, 17, 0, 0, 134, 5, 14, 0, 9, 21, 21, 5, 0]",1,273
431,285,"[970, 670, 333, 200, 198, 198, 198, 198, 198, 198, 24, 198, 198, 23, 14, 198, 198, 6, 443, 74, 52, 61, 90, 48, 0, 117, 0, 395, 30, 54, 53, 100, 1, 0, 0, 82, 42, 1, 38, 2, 105, 0, 0, 95, 78, 21, 64, 74, 32, 0, 0, 0, 0, 0, 0, 0, 42, 13, 516, 0, 0, 4, 0, 39, 0, 0, 66, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 10, 0, 27, 0, 326, 28, 0, 32, 0, 0, 0, 0, 5, 0, 0, 41, 0, 0, 0, 0, 67, 49, 0, 27, 48, 0, 13, 0, 27, 9, 0, 82, 0, 0, 26, 23, 0, 11, 26, 0, 0, 0, 4, 0, 8, 25, 20, 8, 0]",0,0
432,33,"[1145, 1014, 272, 200, 198, 198, 198, 198, 198, 198, 222, 0, 0, 197, 102, 0, 0, 123, 0, 54, 80, 106, 0, 84, 0, 6, 0, 0, 132, 52, 52, 30, 140, 0, 0, 128, 47, 58, 48, 55, 32, 0, 0, 30, 19, 0, 19, 18, 44, 0, 0, 198, 0, 0, 198, 0, 27, 75, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 230, 0, 0, 0, 25, 0, 0, 0, 0, 0, 38, 29, 0, 30, 0, 0, 32, 0, 13, 0, 0, 0, 0, 0, 57, 57, 4, 0, 198, 198, 0, 0, 0, 146, 0, 0, 0, 30, 0, 78, 33, 0, 0, 0, 0, 24, 10, 0, 14, 0, 0, 0, 0, 25, 0, 18, 3, 10, 14, 0]",0,0
433,400,"[1149, 995, 348, 249, 198, 198, 198, 198, 198, 198, 261, 198, 198, 0, 138, 198, 198, 136, 0, 93, 62, 16, 0, 65, 0, 191, 46, 0, 28, 79, 78, 156, 0, 0, 0, 0, 48, 71, 37, 73, 42, 491, 0, 30, 32, 0, 25, 46, 32, 0, 0, 0, 164, 0, 0, 0, 28, 29, 80, 0, 0, 0, 29, 45, 0, 0, 0, 0, 0, 269, 0, 0, 37, 0, 0, 0, 0, 0, 28, 21, 0, 13, 0, 7, 30, 0, 27, 3, 0, 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 7, 0, 0, 0, 0, 26, 9, 0, 12, 0, 0, 0, 0, 1, 0, 20, 1, 6, 14, 69]",0,0
434,219,"[1171, 961, 383, 247, 198, 198, 198, 198, 198, 198, 38, 198, 198, 34, 16, 198, 198, 4, 18, 126, 80, 8, 0, 75, 422, 116, 0, 1, 6, 105, 101, 0, 1, 18, 358, 16, 56, 3, 59, 3, 57, 0, 0, 50, 43, 0, 32, 60, 18, 0, 0, 0, 82, 0, 0, 0, 51, 42, 0, 0, 0, 21, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 371, 0, 41, 36, 0, 31, 0, 0, 43, 0, 24, 0, 0, 0, 0, 0, 2, 3, 0, 3, 0, 0, 0, 98, 0, 0, 0, 0, 0, 3, 0, 1, 2, 0, 0, 228, 0, 31, 14, 0, 12, 0, 0, 0, 0, 0, 0, 19, 5, 10, 21, 48]",0,0
435,99,"[0, 0, 481, 358, 198, 198, 198, 198, 198, 198, 243, 0, 0, 34, 126, 0, 0, 117, 0, 37, 155, 138, 0, 140, 0, 25, 183, 0, 47, 0, 0, 101, 1, 0, 0, 63, 96, 60, 93, 73, 0, 0, 0, 0, 28, 167, 26, 67, 66, 198, 198, 198, 0, 0, 198, 0, 93, 53, 0, 0, 0, 13, 0, 91, 0, 535, 0, 0, 0, 0, 0, 0, 29, 0, 0, 476, 0, 0, 0, 54, 0, 62, 0, 0, 0, 0, 23, 55, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 3, 18, 0, 0, 0, 0, 50, 10, 0, 37, 0, 0, 0, 50, 3, 0, 35, 0, 6, 26, 0]",0,11
436,117,"[781, 423, 275, 186, 198, 198, 198, 198, 198, 198, 188, 0, 0, 316, 109, 0, 0, 113, 0, 78, 49, 76, 348, 46, 0, 1, 178, 0, 87, 46, 36, 43, 142, 0, 0, 116, 45, 76, 49, 74, 64, 0, 0, 70, 65, 0, 77, 26, 53, 198, 198, 198, 45, 0, 198, 0, 26, 35, 0, 0, 0, 120, 298, 27, 0, 0, 186, 185, 2, 0, 0, 0, 34, 0, 0, 0, 0, 0, 17, 18, 0, 19, 0, 0, 19, 0, 19, 72, 0, 203, 0, 88, 61, 51, 7, 0, 0, 0, 0, 0, 35, 0, 30, 39, 0, 25, 0, 35, 30, 0, 0, 0, 0, 0, 26, 0, 6, 0, 0, 0, 0, 18, 0, 7, 28, 21, 11, 5]",0,0
437,21,"[1, 0, 88, 58, 198, 198, 198, 47, 198, 38, 170, 0, 0, 41, 127, 0, 0, 92, 702, 0, 15, 90, 3, 15, 0, 12, 0, 618, 36, 0, 0, 26, 0, 51, 0, 0, 7, 79, 8, 77, 0, 0, 0, 0, 20, 68, 12, 26, 14, 0, 0, 198, 0, 2291, 198, 0, 8, 13, 0, 2207, 0, 9, 0, 0, 329, 22, 0, 2, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 2, 0, 4, 0, 0, 0, 0, 19, 0, 0, 0, 223, 40, 0, 2, 6, 15, 198, 198, 0, 0, 1, 0, 8, 0, 0, 11, 0, 0, 10, 0, 0, 0, 0, 0, 8, 0, 4, 0, 0, 0, 29, 9, 0, 1, 3, 7, 2, 0]",0,0
438,108,"[0, 0, 371, 286, 198, 198, 198, 198, 198, 198, 211, 0, 0, 113, 120, 0, 0, 58, 0, 0, 123, 123, 0, 121, 0, 136, 0, 0, 0, 0, 0, 146, 22, 0, 0, 202, 78, 36, 82, 32, 0, 0, 0, 0, 15, 0, 14, 84, 48, 198, 198, 198, 0, 0, 198, 24, 59, 0, 0, 0, 0, 33, 0, 71, 0, 329, 0, 0, 0, 0, 0, 0, 18, 0, 0, 209, 590, 0, 0, 47, 0, 49, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 6, 6, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 198, 0, 198, 96, 0, 0, 0, 347, 0, 44, 5, 0, 22, 0, 0, 0, 0, 0, 0, 22, 0, 5, 25, 0]",0,0
439,113,"[826, 556, 275, 175, 198, 198, 198, 198, 198, 198, 280, 0, 0, 36, 106, 0, 0, 126, 0, 72, 46, 105, 87, 44, 0, 81, 0, 0, 10, 50, 49, 0, 0, 34, 0, 209, 36, 51, 36, 53, 86, 0, 0, 80, 74, 0, 64, 48, 56, 198, 198, 0, 0, 0, 0, 0, 34, 25, 0, 0, 0, 25, 427, 28, 0, 763, 63, 64, 0, 0, 0, 0, 12, 0, 0, 650, 16, 82, 17, 12, 0, 7, 0, 0, 13, 0, 31, 0, 0, 222, 0, 8, 1, 1, 0, 5, 0, 0, 0, 0, 49, 0, 31, 51, 0, 1, 0, 140, 4, 0, 0, 0, 0, 22, 22, 0, 10, 0, 10, 0, 0, 1, 0, 5, 24, 19, 8, 0]",0,0
440,134,"[826, 695, 283, 213, 198, 198, 198, 198, 198, 198, 241, 0, 0, 205, 169, 0, 0, 99, 0, 57, 63, 104, 0, 60, 0, 16, 0, 0, 182, 47, 48, 83, 142, 84, 0, 22, 35, 68, 33, 74, 35, 0, 0, 36, 31, 59, 27, 56, 32, 198, 198, 0, 0, 0, 0, 0, 13, 83, 0, 0, 0, 92, 0, 44, 0, 0, 0, 0, 457, 0, 0, 0, 49, 0, 0, 0, 0, 0, 43, 25, 0, 34, 0, 0, 38, 0, 36, 0, 0, 0, 0, 0, 63, 63, 18, 26, 0, 0, 0, 0, 0, 304, 0, 0, 0, 27, 0, 0, 36, 0, 0, 0, 0, 25, 6, 0, 10, 0, 0, 0, 13, 46, 0, 13, 1, 14, 13, 0]",0,0
441,426,"[887, 549, 300, 159, 198, 198, 198, 198, 198, 198, 30, 198, 198, 0, 11, 198, 198, 6, 0, 81, 64, 4, 111, 65, 0, 83, 66, 0, 135, 58, 55, 127, 0, 0, 0, 0, 50, 2, 44, 1, 108, 0, 383, 112, 58, 0, 61, 43, 38, 0, 0, 0, 142, 0, 0, 0, 46, 34, 0, 0, 22, 0, 0, 34, 0, 0, 84, 80, 0, 0, 256, 0, 0, 0, 11, 0, 0, 0, 29, 20, 0, 24, 0, 0, 29, 0, 22, 16, 0, 0, 0, 15, 0, 0, 41, 0, 0, 0, 0, 89, 51, 0, 36, 49, 0, 40, 0, 0, 44, 0, 0, 0, 0, 0, 24, 0, 32, 0, 0, 0, 0, 43, 0, 7, 24, 22, 3, 48]",0,12
442,44,"[0, 0, 423, 280, 198, 198, 198, 198, 198, 198, 228, 0, 0, 228, 151, 0, 0, 82, 0, 12, 122, 101, 0, 115, 0, 27, 0, 0, 0, 0, 0, 170, 133, 0, 0, 0, 64, 63, 58, 61, 0, 0, 0, 0, 41, 0, 47, 69, 41, 0, 0, 0, 121, 0, 0, 0, 69, 58, 0, 0, 0, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 21, 0, 54, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 64, 60, 87, 0, 198, 198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 20, 0, 51, 0, 0, 0, 0, 0, 0, 15, 8, 16, 16, 46]",0,15
443,486,"[1020, 887, 315, 247, 198, 198, 198, 198, 198, 198, 265, 198, 198, 0, 133, 198, 198, 147, 0, 70, 62, 63, 0, 65, 0, 0, 4, 0, 146, 67, 60, 0, 0, 246, 0, 107, 50, 67, 47, 64, 31, 0, 0, 31, 28, 0, 23, 0, 40, 0, 0, 0, 28, 0, 0, 0, 26, 11, 0, 0, 241, 0, 0, 25, 246, 0, 0, 0, 0, 0, 0, 0, 39, 0, 147, 0, 0, 0, 26, 34, 0, 17, 0, 0, 26, 0, 0, 0, 0, 0, 163, 0, 0, 0, 0, 127, 0, 0, 97, 0, 0, 0, 0, 0, 0, 31, 0, 22, 35, 0, 0, 0, 0, 0, 5, 0, 8, 0, 0, 0, 0, 60, 0, 19, 2, 7, 16, 1]",0,0
444,314,"[828, 531, 290, 179, 198, 198, 198, 198, 198, 198, 216, 198, 198, 37, 133, 198, 198, 121, 0, 73, 55, 7, 115, 65, 435, 74, 0, 0, 256, 51, 43, 59, 3, 138, 378, 136, 42, 70, 37, 69, 87, 0, 294, 82, 70, 0, 64, 22, 28, 0, 0, 0, 0, 0, 0, 0, 18, 28, 0, 0, 0, 6, 0, 33, 0, 0, 79, 85, 0, 0, 199, 17, 48, 0, 0, 0, 0, 0, 22, 7, 0, 22, 0, 0, 23, 0, 21, 0, 1, 0, 0, 11, 0, 0, 10, 45, 0, 0, 0, 0, 49, 0, 37, 43, 0, 54, 0, 48, 52, 0, 0, 0, 0, 0, 11, 198, 15, 0, 0, 0, 0, 131, 0, 8, 30, 11, 14, 0]",0,5
445,233,"[867, 700, 254, 150, 198, 198, 198, 198, 198, 198, 199, 198, 198, 62, 98, 198, 198, 138, 25, 106, 33, 7, 0, 37, 472, 92, 0, 0, 21, 82, 85, 0, 7, 41, 376, 0, 48, 61, 48, 61, 28, 0, 0, 27, 15, 0, 14, 23, 40, 0, 0, 0, 77, 0, 0, 0, 35, 27, 0, 0, 0, 22, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 27, 10, 0, 16, 0, 0, 26, 0, 20, 0, 0, 0, 0, 0, 2, 2, 0, 9, 0, 0, 0, 0, 23, 0, 0, 17, 0, 8, 0, 0, 9, 0, 0, 0, 0, 29, 7, 0, 4, 0, 0, 0, 0, 3, 0, 0, 1, 7, 0, 30]",0,66
446,125,"[907, 580, 301, 139, 198, 198, 198, 198, 198, 198, 34, 0, 0, 156, 16, 0, 0, 2, 0, 110, 48, 116, 84, 49, 0, 18, 91, 0, 25, 63, 69, 43, 57, 0, 0, 24, 31, 3, 43, 2, 93, 0, 0, 96, 69, 0, 72, 41, 39, 198, 198, 0, 96, 0, 0, 0, 47, 34, 0, 0, 0, 57, 490, 41, 0, 0, 75, 82, 9, 0, 0, 183, 2, 0, 0, 0, 0, 0, 33, 9, 0, 23, 0, 0, 29, 0, 23, 35, 87, 339, 0, 8, 25, 27, 6, 0, 0, 0, 0, 64, 62, 0, 36, 40, 0, 10, 0, 1, 8, 0, 0, 0, 0, 31, 21, 0, 12, 0, 0, 0, 0, 1, 0, 4, 24, 20, 8, 29]",0,31
447,71,"[0, 0, 570, 357, 198, 198, 198, 541, 198, 454, 54, 0, 0, 292, 47, 0, 0, 9, 0, 108, 110, 124, 0, 108, 0, 13, 0, 0, 191, 0, 0, 0, 178, 55, 0, 47, 73, 5, 65, 2, 0, 0, 481, 0, 78, 0, 90, 73, 78, 198, 198, 0, 205, 0, 0, 0, 74, 141, 0, 0, 0, 73, 0, 69, 0, 0, 0, 0, 0, 0, 314, 0, 5, 0, 0, 0, 0, 0, 0, 36, 0, 44, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 34, 40, 0, 5, 0, 0, 0, 117, 0, 0, 0, 0, 0, 49, 0, 6, 57, 0, 0, 0, 0, 0, 29, 151, 15, 0, 0, 0, 0, 60, 0, 26, 24, 28, 24, 98]",0,21
448,224,"[1210, 1055, 320, 218, 198, 198, 198, 198, 198, 198, 37, 198, 198, 227, 18, 198, 198, 6, 0, 89, 67, 111, 0, 56, 0, 23, 0, 0, 24, 79, 76, 0, 172, 101, 0, 121, 47, 1, 50, 4, 39, 0, 0, 28, 21, 0, 18, 53, 25, 0, 0, 0, 0, 0, 0, 0, 40, 36, 0, 0, 0, 70, 471, 36, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 28, 21, 0, 14, 0, 0, 36, 0, 27, 0, 0, 306, 0, 0, 56, 55, 0, 40, 0, 0, 0, 96, 0, 0, 0, 0, 0, 9, 0, 59, 9, 0, 77, 0, 0, 19, 6, 0, 21, 19, 0, 0, 0, 2, 0, 13, 2, 7, 20, 0]",0,0
449,16,"[225, 132, 43, 25, 198, 198, 198, 198, 198, 198, 30, 0, 0, 23, 17, 0, 0, 3, 540, 22, 10, 92, 3, 13, 0, 0, 25, 488, 0, 11, 13, 0, 0, 71, 0, 0, 10, 5, 13, 7, 19, 0, 0, 22, 12, 0, 16, 38, 33, 0, 0, 0, 85, 1952, 0, 0, 10, 10, 0, 1871, 0, 10, 0, 0, 0, 19, 39, 46, 0, 0, 0, 0, 2, 0, 0, 0, 0, 300, 8, 4, 0, 6, 0, 0, 3, 0, 19, 2, 0, 0, 0, 13, 0, 0, 0, 20, 198, 198, 0, 0, 12, 0, 5, 7, 0, 0, 0, 0, 0, 0, 198, 0, 0, 8, 12, 0, 7, 198, 201, 0, 0, 0, 0, 3, 4, 11, 3, 32]",0,0
450,145,"[1038, 693, 291, 162, 198, 198, 198, 198, 198, 198, 35, 0, 0, 22, 13, 0, 0, 5, 0, 83, 60, 42, 109, 68, 0, 103, 179, 0, 5, 57, 54, 44, 1, 0, 0, 0, 49, 1, 58, 1, 96, 0, 0, 113, 63, 0, 73, 32, 50, 198, 198, 198, 159, 0, 198, 0, 44, 30, 0, 0, 0, 8, 0, 35, 0, 0, 90, 78, 0, 0, 0, 366, 2, 0, 0, 0, 0, 0, 36, 22, 0, 21, 0, 0, 26, 0, 15, 74, 335, 0, 0, 7, 0, 0, 3, 0, 0, 0, 0, 80, 58, 0, 34, 56, 0, 4, 0, 0, 2, 0, 0, 0, 0, 31, 27, 0, 19, 0, 0, 0, 0, 0, 0, 8, 35, 23, 13, 58]",0,0
451,390,"[335, 218, 513, 404, 198, 198, 198, 198, 198, 198, 221, 198, 198, 277, 124, 198, 198, 121, 0, 76, 114, 18, 0, 107, 0, 145, 72, 0, 37, 43, 45, 0, 257, 145, 0, 112, 70, 75, 74, 69, 29, 0, 0, 25, 39, 0, 21, 61, 39, 0, 0, 0, 26, 0, 0, 0, 47, 45, 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 33, 581, 0, 0, 0, 0, 30, 43, 0, 30, 0, 0, 35, 0, 29, 13, 0, 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 30, 13, 404, 0, 0, 0, 39, 6, 0, 23, 0, 0, 0, 0, 6, 0, 22, 0, 14, 22, 3]",0,12
